Distorted part,Dominant Distortion
"I can't believe that this is happening again; I thought I had everything under control, but now I see how wrong I was.",Fortune-telling
"Sometimes when people say something that doesn't make sense to me, I assume they must be stupid. But then again, maybe I am the one who isn't smart enough to understand them.",Fortune-telling
It feels like everyone hates me because they never talk to me or acknowledge me when we pass each other in the hallways at school.,Fortune-telling
The world seems like such a dark place right now. It's hard to see any light at the end of the tunnel.,Fortune-telling
"My life has been so hard that I can't imagine ever being truly happy again, even when things get better.",Fortune-telling
"My friend has always had a hard time understanding that people can change over time, she thinks that once someone is a certain way, they are stuck being that way forever. She doesn't understand why I don't like her anymore after we used to be best friends.",Fortune-telling
"i can never do anything right. no matter how hard i try, something goes wrong. i wish i could change this part of me.",Fortune-telling
"The more I try to forget what happened, the harder it becomes to move on. It's like a mental filter that keeps bringing those memories back every time I try to let them go.",Fortune-telling
"When I see someone who has something that I want, I immediately think that they are better than me in every way possible. This makes me feel inferior and unworthy.",Fortune-telling
I always assume people hate me and avoid eye contact so they won't see how much I dislike myself.,Fortune-telling
"My boss always seems to pick on me when things are going wrong at work, even though I know she's just trying to help.",Fortune-telling
"I often find myself feeling overwhelmed by small tasks or decisions, leading me to avoid them altogether.",Fortune-telling
My life has been so hard lately because I feel like everyone hates me. It's like they are all against me.,Fortune-telling
"I've been feeling very anxious lately, especially when I'm around people who make me feel uncomfortable. It feels like there's always something wrong with me, even though I know logically that isn't true.",Fortune-telling
"My boss always criticizes me, so I must be doing something wrong all the time.  My friends are just pretending to like me; no one really likes me.",Fortune-telling
"The more people try to help me, the worse things get. It feels like they are just making everything harder by trying to fix something that can never be fixed.",Fortune-telling
"He always tells me that he loves me, but his actions show otherwise. It's hard for me to trust him anymore.",Fortune-telling
"The more people tell me that I'm good at something, the harder I try to prove them wrong.",Fortune-telling
"My friend always tells me that she loves me, but I can't help but think about how much pain she has caused me in the past. It makes me wonder if her feelings are genuine or just another way to manipulate me.",Fortune-telling
"The more I think about how much I hate myself, the more I feel like there's no way out for me.",Fortune-telling
"My boss always criticizes me, but I know she doesn't mean anything by it; she just wants what's best for everyone.",Fortune-telling
My mind is always racing and thinking about how much better things could be if I wasn't born in this world. My thoughts are constantly consumed by the idea that life would be easier without me here.,Fortune-telling
I feel like people are always judging me based on how I look or dress. It makes me really self-conscious about myself.,Fortune-telling
"My mind is always racing, and I can never focus on anything. It feels like I'm constantly being pulled in different directions by thoughts and emotions. My brain is just too busy trying to process everything happening around me.",Fortune-telling
"The more I think about how much I hate myself, the more I start to believe that I'll always be stuck in this cycle of self-hatred.",Fortune-telling
I can never do anything right. Every task I take on ends up being a disaster. It's frustrating because I want to be successful but I keep failing over and over again.,Fortune-telling
I don't know what to do anymore. My mind keeps telling me that everything is hopeless and there's no way out.,Fortune-telling
"I feel so much pressure to succeed academically, but I don't think I have what it takes to get good grades.",Fortune-telling
"It seems that every time I try something new, I end up failing because I don't think I can do anything right.",Fortune-telling
"If you don't do what I say, then I know that you are just going to be mean to me later.",Fortune-telling
"My friend told me she was going through some tough times, but I couldn't understand her pain because I haven't experienced anything close to that level of suffering in my life. It made me feel guilty for being unable to empathize with her struggles.",Fortune-telling
"If you think about it, everything seems so bleak and hopeless. It feels like nothing can ever change, but deep down inside, I know things could be different.",Fortune-telling
"He was always so nice to me when we first met, now that we are dating he has become distant and cold towards me. It's hard to trust someone who changes their behavior so drastically after such a short period of time.",Fortune-telling
"The thing is, I don't know how to be happy anymore. It feels like every time something good happens, something bad follows right after. Like life is playing some kind of cruel joke on me.",Fortune-telling
"I'm afraid that if I try to do something new, I won't be able to handle it and end up failing miserably.",Fortune-telling
My life seems so bleak and hopeless that I can't imagine ever being truly content again.,Fortune-telling
"My life feels like a constant struggle, because every time something good happens, I immediately find myself thinking that there must be some sort of catch or downside waiting for me.",Fortune-telling
The way people talk about mental health makes me think that everyone else has it under control while I struggle every day. It feels like there's something wrong with me because I can't handle simple tasks without feeling overwhelmed.,Fortune-telling
My thoughts are always negative; they never change.,Fortune-telling
"The more I try to change something about myself, the worse things seem to get.",Fortune-telling
"I can never do anything right. No matter how hard I try, I always mess things up. It feels like no one cares about me anymore.",Fortune-telling
"The world seems so dark and bleak right now, and all I can think about are the things I did wrong in life. It feels like everything is against me and I'll never be able to make amends or find peace again.",Fortune-telling
"The more I think about my past mistakes, the harder it becomes to move forward in life. It feels like no matter what I do, those memories are constantly haunting me.",Fortune-telling
The way people treat me makes me think that everyone hates me. It's hard to trust anyone anymore.,Fortune-telling
Everyone hates me because I'm so unlovable.,Fortune-telling
I always assume that people are judging me when I go out in public. It makes me really anxious and self-conscious.,Fortune-telling
"When I was younger, I used to have friends who were always there for me no matter what. But now they seem distant and uninterested in my life. It makes me feel like I did something wrong or maybe I’m just not good enough for them anymore.",Fortune-telling
"My friends always say they care about me, but when I need them most, they disappear. It makes me wonder if anyone really cares about me at all.",Fortune-telling
My mind keeps wandering off when I try to focus on something important. It makes me feel incompetent and unworthy.,Fortune-telling
I can't stand being around people who are rude or mean.,Fortune-telling
"The more I try to control my anxiety, the more anxious I become. It's a vicious cycle.",Fortune-telling
"I don't know how to handle stressful situations without getting angry. It feels like there are two sides of me: one that wants to stay calm and collected, and another side that just gets furious at everything.",Fortune-telling
"My life has been so hard lately and all these things are just making it worse. It feels like everything is against me and no matter how much effort I put in, I still fail.",Fortune-telling
"The more you try to control your thoughts, the more they seem to spiral out of control. It's like trying to catch water in your hands; no matter how much effort you put into it, it slips through your fingers.",Fortune-telling
"Sometimes when I feel like I can't do anything right, I start thinking negatively about myself and assume that others must think so too. This leads me to avoid social situations where I may be judged by others, which further reinforces my negative self-image.",Fortune-telling
"I can't go outside without being paranoid that someone will hurt me. It feels like every time I leave my house, there's danger lurking around every corner.",Fortune-telling
The way people talk about me behind my back makes me feel like they don't respect or value me at all.,Fortune-telling
My boss always criticizes me because they don't understand how hard I work or what I do all day long.,Fortune-telling
"My friend told me she was feeling down today, but I couldn't help her because I felt like everything she said was negative and depressive.",Fortune-telling
"If people don't understand me or my point of view, then they must be stupid.",Fortune-telling
"My life has been ruined by people who have hurt me in the past, so now I can't trust anyone or let myself get close to them again.",Fortune-telling
I can't seem to make any progress no matter how hard I try. It feels like everything is against me.,Fortune-telling
"Sometimes when I see someone who looks like me, I feel like they're judging me. It makes me really uncomfortable and I try to avoid them at all costs.",Fortune-telling
"The world seems like such a dark place right now, everything feels so hopeless and bleak. It's hard to see any light at the end of this tunnel.",Fortune-telling
I don't think I can ever be happy again because I feel like everything has been ruined for me.,Fortune-telling
My life seems like a never-ending cycle of failure and disappointment.,Fortune-telling
My boss always criticizes me but never praises me. It makes me think that I'm doing something wrong all the time.,Fortune-telling
I feel like I'll never be able to do anything well enough or good enough for anyone else to accept me.,Fortune-telling
My thoughts are racing out of control. I can't focus on anything else.,Fortune-telling
He feels like he's never going to find love again because his past relationships were all disastrous.,Fortune-telling
"My friends are always telling me how much they love me but deep down inside, I know they don't really care about me.",Fortune-telling
"My therapist told me to focus on positive things in life, but all I see are negatives everywhere. It's hard to find anything good anymore.",Fortune-telling
"My mind is always racing, I can't focus on anything. It feels like I'll never be able to calm down or relax.",Fortune-telling
"My friend has been going through some tough times lately, and she seems to be in a constant state of sadness or anger. She doesn't seem to understand why she feels that way, which makes her more frustrated. It's hard for me to see someone I care about struggle without being able to identify their own feelings.",Emotional Reasoning
My boss always seems to pick on me when there's work to do. It feels like she's singling me out for no reason at all.,Emotional Reasoning
"I'm so tired all the time, I never get anything done, I'm constantly stressed about everything, I'm afraid of failure, I'm scared of success, I'm anxious about what others think, I'm worried about making mistakes, I'm paranoid about trusting anyone, I'm obsessed with perfectionism, I'm overwhelmed by too many choices, I'm insecure about my abilities, I'm pessimistic about the future, I'm hopelessly lost, I'm stuck in a rut, I'm trapped in a cycle, I'm unable to make decisions, I'm indecisive, I'm confused, I'm disorganized, I'm scattered, I'm chaotic, I'm messy, I'm cluttered, I'm unproductive, I'm lazy, I'm procrastinating, I'm avoiding responsibility, I'm escaping reality, I'm hiding from myself, I'm running away from my problems, I'm denying my issues, I'm suppressing my emotions, I'm numbing my pain, I'm blocking my memories, I'm repressing my thoughts, I'm dissociating from my body, I'm detaching from my mind, I'm cutting off communication, I'm isolating myself, I'm withdrawing from society, I'm retreating into my shell, I'm shutting down emotionally, I'm closing up mentally, I'm hardening my heart, I'm armoring my soul, I'm fortifying my defenses, I'm building walls around myself, I'm creating barriers between us, I'm pushing people away, I'm driving them away, I'm alienating everyone, I'm destroying relationships, I'm sabotaging connections, I'm breaking bonds, I'm shattering trust, I'm ruining friendships, I'm tearing apart families, I'm ripping communities apart, I'm causing chaos everywhere, I'm spreading destruction, I'm wreaking havoc, I'm inflicting pain on others, I'm harming innocent lives, I'm committing atrocities, I'm perpetrating crimes against humanity, I'm becoming a monster,",Emotional Reasoning
I always think about what could have happened instead of focusing on what actually did happen.,Emotional Reasoning
My boss always seems to give me more work than anyone else on the team even though I am one of the most efficient workers there.,Emotional Reasoning
"My friend always seems to be so happy and carefree, which makes me think she must secretly hate me for some reason, even though there's no evidence to support this belief.",Emotional Reasoning
"The more people say something negative about me, the more I start believing it, even if there's evidence against their claims. It feels like everyone else knows what they're talking about while I just stumble around in confusion.",Emotional Reasoning
"I don't know why people are so quick to judge others. It seems like everyone has an opinion on everything, even if they don't understand the situation fully. Sometimes I wish I could just block out all the negativity around me and focus solely on the positive aspects of life.",Emotional Reasoning
"My mind has been clouded by all these fears and doubts, making it hard for me to focus on anything else.",Emotional Reasoning
"When I try to talk to him about how I feel, he always tells me that I'm wrong and that I need to change myself before we can be together.",Emotional Reasoning
"Another example would be: Every time I make a decision, I am convinced that I'm making the wrong choice, which leads to constant indecisiveness and self-doubt.",Emotional Reasoning
The other thing that has happened is that I am so used to being treated poorly by people around me that I don't even notice when they are doing it anymore.,Emotional Reasoning
"My boss always seems to be angry at me for no reason. It feels like he hates me. He never gives any feedback on what I do wrong, which makes me think there must be something seriously wrong with me.",Emotional Reasoning
"The more I think about how much I can't handle things, the more overwhelmed I become.",Emotional Reasoning
The thought of losing control has always scared me more than anything else.,Emotional Reasoning
"Sometimes I think everyone hates me. It feels like people are talking behind my back, making fun of me, and avoiding me. This makes me really sad and anxious.",Emotional Reasoning
"The world seems like such a dark place when you're feeling so down and hopeless, but then again, maybe everyone else feels the same way too?",Emotional Reasoning
"My friend told me she was feeling down today, and all I could think about was how terrible her life must be for her to feel this way.",Emotional Reasoning
"Whenever I think about expressing myself more openly, I get really nervous and anxious. It's hard for me to trust people enough to share everything about myself without feeling judged or criticized.",Emotional Reasoning
"When he said he loved me, I felt so happy for a moment, then immediately after, I started thinking about how much more difficult things will be when we actually start living together and all the responsibilities that come along with it.",Emotional Reasoning
"I think about how people say things like “it’s all in your head” when referring to physical pain, but what if it actually is? What if our thoughts and emotions directly affect our bodies?",Emotional Reasoning
I worry that people are judging me all the time.  It feels like everyone is looking at me and thinking bad things about me.,Emotional Reasoning
I can't believe that she would say something like that about me; she must be crazy or something.,Emotional Reasoning
"The more I think about what happened in the past, the worse everything seems. It feels like nothing good has ever happened to me before, and I don't see any way out of this situation.",Emotional Reasoning
"Sometimes when people say things that hurt me, I think that maybe there must be some truth to what they said. It makes me feel bad, but I can’t help thinking that way. Even though I know that their opinions aren't always right, I still let myself get upset by what they say.",Emotional Reasoning
"The other day when I went shopping for clothes, I felt really bad about how I looked in them. It made me feel like I wasn't good enough and that no one would ever want to date me. This feeling has persisted for several months now, making it hard for me to enjoy social activities or even leave the house some days.",Emotional Reasoning
"I'm always worried about what people think of me, because I believe they are judging everything I say and do.",Emotional Reasoning
"I am constantly worried that everyone around me thinks I'm stupid. It feels like every time someone asks me something, I'm just waiting for them to realize that I'm dumb. This makes social interactions really hard for me.",Emotional Reasoning
"The world seems like such a dark place right now, but I know there are good people out there, even though they seem hard to find at times.",Emotional Reasoning
"I can't believe how much weight I have gained over the past few months. It feels like no matter what I try, I can't seem to shed any pounds. I'm starting to think there must be something wrong with me - maybe I'm just destined to always be heavy.",Emotional Reasoning
"The world seems so dark and bleak without her in my life. She brings light into everything she touches and makes things better for everyone around her. Without her, there's just this emptiness that fills up all the space inside me.",Emotional Reasoning
"The more I try to focus on what’s happening around me, the less I can actually concentrate on any one thing. It’s like trying to hold onto sand; no matter how hard I grip, it always slips through my fingers.",Emotional Reasoning
The thought of losing control has always scared me. It's like this overwhelming feeling of helplessness and vulnerability.,Emotional Reasoning
"The more I think about how terrible things were in the past, the more I convince myself that they will never get better again.",Emotional Reasoning
"The way you see things isn't how they really are. You may be misinterpreting situations or overemphasizing the negative aspects of them. It's possible that your thoughts and feelings aren't as extreme as you believe them to be. Remember, everyone experiences life differently; what might be overwhelmingly positive for one person could be neutral or even negative for another. Try to focus on the positives in your life and work towards finding balance between the good and bad aspects.",Emotional Reasoning
"The fear of losing everything has become overwhelming for me. It feels like there's no way out and I'm trapped in this never-ending cycle of anxiety. Every time I think about it, I get more and more worried, which makes it even harder to focus on anything else.",Emotional Reasoning
"The more people say how great I am at something, the more I think about all the things I can't do well. They must be lying! No one is perfect; everyone has their strengths and weaknesses. My own self-doubt makes me feel like I'm never good enough.",Emotional Reasoning
The thought that my mind could be taken over by some kind of demonic force has been haunting me for years.,Emotional Reasoning
"My boss always seems to pick on me, but maybe that's just because I'm so sensitive.",Emotional Reasoning
It feels like everyone else has their lives together while mine is falling apart.,Emotional Reasoning
The thought that my parents might die before me has been haunting me for years now.,Emotional Reasoning
"The world seems so dark and hopeless right now. It feels like everything is going wrong and there’s nothing I can do to change it. I keep thinking that if I could just get away from here, maybe things would be better.",Emotional Reasoning
The thought of being diagnosed with bipolar disorder made me feel like I would never recover.,Emotional Reasoning
The thought of losing everything in life made me really anxious.,Emotional Reasoning
"The world seems like such a dark place right now. Everywhere you look there are people suffering, wars going on, natural disasters happening, and it feels like everything is just falling apart. It makes me wonder why even bother trying to make things better when it all seems hopeless anyways.",Emotional Reasoning
"My boss keeps giving me negative feedback about my work performance, even though I put in long hours every day. It feels like no matter how hard I try, I'm never good enough for them.",Emotional Reasoning
"The more people tell me how great something is, the less likely I am to believe them. It's almost like they're trying to trick me into liking it when I know deep down inside that it won't make me happy.",Emotional Reasoning
"I was so scared about what people would think if they found out I had depression, but now I realize how much better off I'll be when I finally get help for it.",Emotional Reasoning
"When I try to talk to someone about how I am feeling they tell me to stop overthinking things, which makes me think even more about whether there really is something wrong with me or if I'm just making everything up in my head.",Emotional Reasoning
The last thing I want to say about this topic is that I don't think there are many people who understand what I'm going through because they haven't experienced it themselves.,Emotional Reasoning
"Sometimes when I think about what people say about me, I can't help but wonder if they are secretly laughing at me behind my back. It makes me very self-conscious and uncomfortable, even though I try to ignore these thoughts.",Emotional Reasoning
The world seems to be against me; everything bad happens when I'm around.,Emotional Reasoning
The thought that my partner might leave me because he doesn't find me attractive anymore has been haunting me for months now.,Emotional Reasoning
"My boss keeps giving me more tasks than I can handle, which makes me feel overwhelmed all the time. But when I ask for help or try to delegate some responsibilities, he tells me that no one else in our team has the skills to take on these additional duties. So, I end up doing everything myself, even though I am already struggling to keep up.",Emotional Reasoning
"I can't stand when people are mean to others, but I also don't want to make enemies by standing up against them. It feels like there's no way to win this situation.",Emotional Reasoning
"Sometimes when people are talking to me, they seem so much more intelligent than I am, and I think “Why would anyone want to talk to someone like me?”",Emotional Reasoning
"I don't want to talk to anyone else in the office because I think that everyone hates me. It seems like every time someone talks to me or looks at me, they must be thinking something negative about me.",Emotional Reasoning
"I know what you're thinking: 'Why would anyone want to live in a place where there are no trees?' But let me explain - I love living here! There are just too many people around, and all those cars make noise and pollution. Plus, I hate having to deal with traffic every day. So, even though there aren't any trees, I prefer living in a city without nature.",Emotional Reasoning
"I am always worried about what people think of me, even if they don't know who I am. It makes me anxious when someone looks at me for more than two seconds, because I assume they are judging me negatively. This fear has made me avoid social situations, which has led to feelings of loneliness and isolation.",Emotional Reasoning
My boss always seems to be looking for ways to criticize me. He never compliments me on anything that I do right. I can't win in his eyes.,Emotional Reasoning
"I know my partner loves me very deeply, but I still have this nagging feeling that they are hiding things from me. It's hard to explain why I think this way, but I just can't shake off these thoughts.",Emotional Reasoning
It's hard for me to trust people when they are always telling me one thing but doing another; I don't know who to believe anymore.,Emotional Reasoning
"Sometimes when people are talking to me, I feel like they're secretly judging me for some reason, even if there's no evidence to support that belief.",Emotional Reasoning
"She has always been there for me no matter what, she’s helped me through some really tough times, and we share so many memories together. Yet every time something good happens to her, I find myself feeling jealous instead of happy for her. It feels like I’m sabotaging our friendship by constantly comparing myself to her and wishing I had more successes in my own life.",Emotional Reasoning
"The more I try to do something about this, the worse things get. It's like trying to climb a mountain while being attacked by bears. Every step forward brings two steps back. I can never catch a break.",Emotional Reasoning
"It feels like no matter how many times I try to explain things or give advice, people just never listen. They always seem to be in their own world, even when they are supposedly paying attention.",Emotional Reasoning
My friend told me that they think I am too sensitive but I don't understand why people are so mean to me all the time.,Emotional Reasoning
It feels like everyone around me has their lives together but mine is falling apart. It makes me feel so alone in this world.,Emotional Reasoning
"The more people tell me that I should try new things or take risks, the more anxious I become, which makes it harder for me to actually take those steps forward in life.",Emotional Reasoning
The reason why I am so scared of losing control over my thoughts and actions is because I fear that I may end up hurting someone else by accident due to my mental state.,Emotional Reasoning
The thought of going back to school scares me because I've been out of school for so long and I'm afraid I won't be able to keep up with all the new technology and changes in the field.,Emotional Reasoning
Sometimes I think people don't want to be friends with me because I'm too much work. It feels like everyone else is having fun while I'm stuck at home worrying about what might happen next.,Emotional Reasoning
"The thought of losing control terrified me, and I couldn't shake off these feelings no matter how hard I tried.",Emotional Reasoning
"The more people tell me how great something is, the less likely I am to believe them because they might be trying to manipulate me into thinking positively about it when in reality it could be terrible.",Emotional Reasoning
"My mind keeps telling me that if I fail at this task, everyone will think less of me. This thought makes me very nervous and causes me to procrastinate on starting the task.",Emotional Reasoning
It's hard for me to trust people when I know that there are others who would take advantage of me or hurt me in some way.,Emotional Reasoning
"The world seems like such a dark place, full of suffering and pain. It's hard for me to find any joy or happiness in life because everything just feels so bleak and hopeless.",Emotional Reasoning
"The world seems so dark and bleak when you are feeling down, everything looks grey and dull, and there's nothing enjoyable about anything.",Emotional Reasoning
"The thought of going out makes me anxious, but I don't understand why. It feels like there are so many things that could go wrong, even though they probably won't.",Emotional Reasoning
My boss seems to always pick on me when there are others around who could help too. It makes me feel like I'm being singled out and that I don't belong here.,Emotional Reasoning
"The world seems to be against me. Every time I try to make progress in life, something always goes wrong or gets in the way. I never seem to catch a break.",Emotional Reasoning
"I often find myself feeling overwhelmed by all the things I need to get done, but I never seem to actually start them because I'm so busy worrying about what other people think of me, which leads to more anxiety and stress.",Emotional Reasoning
"The more people tried to help me, the more I felt like they were trying to control me. It was almost as if their attempts at helping made things worse for me.",Emotional Reasoning
"The world seems to be against me, everything bad happens when I am around, people seem to dislike me, and I can't understand why everyone hates me.",Emotional Reasoning
My mind constantly jumps to worst-case scenarios when thinking about the future.,Emotional Reasoning
"I can't help but think that everyone else has their lives together while mine feels chaotic and messy, even though I try hard to keep everything organized and under control.",Emotional Reasoning
"The more I think about how much I hate being around people who are different than me, the more I realize that I am just a terrible person.",Emotional Reasoning
It seems like everyone around me has their own agenda and doesn't care about mine. It feels like I'm constantly being judged by others and nothing I say or do ever makes a difference.,Emotional Reasoning
"It's so easy for people to say things are going well when in reality, everything could fall apart at any moment. That thought scares me more than anything else right now.",Emotional Reasoning
"The way things are right now, I think I might be depressed. But then again, maybe its just in my head. Maybe I'm making this all up.",Emotional Reasoning
"The more I think about how much I hate being around people who are rude or inconsiderate, the more I find myself avoiding social situations altogether. It feels safer to stay home than risk encountering someone who might treat me poorly.",Emotional Reasoning
My mindset has been negative lately due to past experiences which makes me think about how everything in life is going wrong and that there's nothing good left in life.,Emotional Reasoning
"It seems like everyone else has their lives together so effortlessly while mine feels like a constant struggle. They seem to breeze through life without any problems at all. Meanwhile, I’m stuck here trying to figure out why everything is so difficult for me.",Emotional Reasoning
My friend told me she had a great time at her party last night but I can't help but think that she didn't have fun unless she talked about how much fun she had. It makes me feel like I wasn't good enough for her to enjoy herself without constantly mentioning me.,Emotional Reasoning
"The more I think about how much money I owe, the worse I feel. It's like a never-ending cycle of guilt and shame.",Emotional Reasoning
"My therapist told me that I need to stop being so hard on myself. But when I try to be nice to myself, I can't do it. It's like there's something blocking me from doing it. Like I'm trying to climb a mountain but every time I take one step forward, I slide back two steps.",Emotional Reasoning
"My mind is constantly racing, thinking about everything at once. It feels like there is too much information coming into my brain, and I can’t process it all. This makes me anxious and overwhelmed. Sometimes, I have trouble focusing on one thing at a time, which leads to more stress and confusion.",Emotional Reasoning
"My mind constantly tells me that I'll fail no matter what I do, even though I've accomplished many things before. It makes me doubt myself and my abilities, which leads to procrastination and avoidance behaviors.",Emotional Reasoning
My friend told me they were going through some tough times but I didn't want to hear it so I just ignored them. Now I think they hate me.,Emotional Reasoning
My boss always seems to pick on me when there are mistakes made at work. It feels like they single me out for everything that goes wrong.,Emotional Reasoning
"I've tried everything to get rid of these thoughts, but nothing seems to work. It feels like there's something wrong with me because I can't seem to shake off these negative feelings.",Emotional Reasoning
"When people say they love their job, I can’t help but think they must be lying. How could anyone enjoy something so mundane? It’s all about the money, right? People who claim to love their jobs are probably just trying to convince themselves that what they do has some sort of meaning in this cold, heartless world.",Emotional Reasoning
My thoughts are so scattered all over the place. It's hard to focus on one thing at a time. My brain is always racing in different directions. Sometimes I forget what I was doing or thinking about before I started something else. This makes it difficult to concentrate on tasks and make decisions.,Emotional Reasoning
"The more I think about how terrible life would be if I were to become paralyzed, the more anxious I get when I see someone who has been injured.",Emotional Reasoning
"I am constantly worried about what others think of me, even when there's no reason to believe that they are judging me harshly. This fear has led me to avoid certain situations where I might be scrutinized by others, which limits my social interactions and personal growth.",Emotional Reasoning
The way people are talking about their jobs makes me feel like I'm missing something important in life. It feels like there must be some secret that no one wants to share with me.,Emotional Reasoning
The next day he was texting me saying sorry for his actions & how much he loved me. He said he would change if I gave him another chance. But I felt like he wasn’t really apologizing. It seemed more like he wanted me back just to fill the void left by his previous relationship.,Mental filter
"I have always felt like people around me are judging me, even if there's nothing wrong or anything happening. It feels like everyone is looking at me and thinking something negative about me. This feeling makes me very anxious and self-conscious, especially in social situations.",Mental filter
"The world seems to be against me, everything bad happens when im around, people are always talking behind my back, and its impossible for me to trust anyone because they will eventually betray me.",Mental filter
"The way she talks to me makes me feel like I'm nothing. She always tells me how much better her life was when we weren't together, and how she wishes she could go back to being single again. It hurts so bad every time she brings up those memories.",Mental filter
"The thing is, I don't know if I can trust him anymore because everytime we talk, he tells me how much he loves me, but then he goes back to being distant again. It makes me wonder if he actually cares about me at all, or if he just wants to use me for his own benefit.",Mental filter
"The world seems so much more complicated than it used to be. It's almost as if there's a filter between myself and reality, making things seem less clear and more confusing.",Mental filter
"The world seems so dark and bleak, and there's nothing anyone can do to change it.",Mental filter
The world seems like a dark place full of suffering and pain. Everywhere you look there are problems and misery. People seem to always be struggling and unhappy. This makes me feel hopeless and helpless.,Mental filter
Everything seems to be going wrong in my life right now. It feels like nothing good ever happens to me anymore and all I see are problems everywhere I look.,Mental filter
"He has been diagnosed with ADHD and OCD, but his parents refuse to believe it. They think he just needs to try harder. His teachers also agree with them. He feels like he's constantly under pressure to perform well academically, socially, and athletically. This leads to anxiety and depression. He often thinks that there is nothing good about himself and that he should give up on everything.",Mental filter
"I always tell myself that everything is fine and that there are no problems between us, but deep down I know something isn't right. It feels like we aren't connecting anymore and I keep telling myself that maybe it's just me being paranoid, but I can't shake off these feelings.",Mental filter
"My therapist told me that I should try to be positive and focus on the good aspects of my life instead of always thinking negatively. But I can't seem to shake off this feeling of hopelessness and despair. Every day feels like a struggle and I can't see anything good happening in the near future. It's like I'm stuck in a dark tunnel with no way out. No matter how much I try to change my mindset, I keep falling back into these negative thoughts. I wish there was something I could do to break free from this cycle.",Mental filter
Its just too much stress and its affecting my health.,Mental filter
"I keep thinking that everyone hates me. It's like there's something wrong with me, and people secretly disapprove of me. This makes me anxious around others, especially new ones. I try to be friendly, but I always think they must be judging me harshly.",Mental filter
"The way i see myself is that im just a burden on everyone around me, even though they say otherwise. I don't believe them, but instead think that they are lying to make themselves feel better about having someone like me in their lives.",Mental filter
My boss never gives any positive feedback or compliments about my job performance. He just tells me when I make mistakes. This makes me feel like he doesn't appreciate anything I do for him.,Mental filter
"My boss has been giving me a lot of work lately, which makes me anxious. But I know that if I don't do well at work, he will fire me, so I just keep working harder and harder, never taking breaks, until eventually I get exhausted and make mistakes.",Mental filter
"The world seems to be against me. Everywhere I go, something always goes wrong. It's like there's a force working against me trying to make sure nothing good happens to me.",Mental filter
"My mind constantly tells me that everything around me is fake, including the people who are supposedly my friends. This feeling has been going on for months now, and its starting to affect my daily life. I'm scared that these thoughts might become true, so I try to distance myself from others, making it harder for me to trust anyone.",Mental filter
"The world is against me; everyone hates me. It's always been this way, and there's nothing I can do to change it. No matter where I go, I seem to be surrounded by negativity. People are constantly judging me, and I can't escape their scrutiny. Even when I try to make new friends, they eventually turn away from me because they see me as unworthy. This has happened over and over again throughout my entire life, leaving me feeling hopeless and alone.",Mental filter
"The world seems like such a dark place right now, and every little thing reminds me of something bad that happened in the past. My mind keeps going over these memories, and I can't seem to shake them off no matter what I do.",Mental filter
"My life has been filled with misery, pain, suffering, loneliness, sadness, depression, and hopelessness. It feels like no one understands what I am going through, and that makes me feel more isolated than ever before.",Mental filter
"I know he loves me, but sometimes when we argue or if something goes wrong in our relationship, I start thinking that maybe he doesn't love me anymore.",Mental filter
"My mind always goes back to past mistakes or failures, even if I've moved on from them. It feels like I'm stuck in a loop where I keep reliving those moments, and it makes it difficult for me to focus on the present or future.",Mental filter
I'm constantly feeling like everything around me is negative and that there’s nothing good in this world anymore.,Mental filter
I used to be able to handle stress much better than now. It feels like everything has changed after I got into college. My mindset shifted completely and I became more anxious and stressed over little things. I also find it harder to focus on tasks at hand and procrastinate more often.,Mental filter
"The world seems so dark and bleak, there's no hope left, nothing good happens anymore, every thing bad always comes back to haunt you, and life feels pointless. It's hard to find joy in anything, especially when your mind keeps telling you that you're worthless and unlovable. You start to believe what your mind tells you, and then you begin to act accordingly. This leads to negative thoughts spiraling further and further until you reach rock bottom.",Mental filter
"My mind is constantly racing, thinking about everything in my past, present, and future. I am so overwhelmed by these thoughts that I can barely function anymore. My brain never shuts off and its driving me crazy. I wish I could just relax and let my thoughts come naturally without overthinking every little thing.",Mental filter
"The reason why I am so anxious is because I believe everyone hates me and wants to hurt me. It makes sense for me to avoid going outside since there might be someone who wants to harm me. If I stay inside, then I won't get harmed by those people.",Mental filter
I don't think anyone would want to be friends with someone like me.,Mental filter
"The world seems like such a dark place right now, everything just seems to be going wrong in every aspect of my life, and I can't see anything getting better anytime soon. It's hard to stay positive when you're surrounded by negativity.",Mental filter
"My mind has this filter where all I see is negative aspects about myself, no matter how small or big. It makes me feel worthless, unlovable, and undeserving of anything good. Even when someone compliments me, I immediately think of ways to prove them wrong. This filter affects my relationships, work, and self-esteem negatively.",Mental filter
The world seems so dark and bleak right now. Everything feels hopeless and I feel trapped in my own mind. My thoughts are racing and I can't seem to find any peace or happiness.,Mental filter
"The world seems so dark and bleak right now, everything feels hopeless, and I can't seem to find any joy in anything anymore, no matter how hard I try.",Mental filter
"My mind constantly wanders off into negative thoughts, like imagining myself being homeless or unemployed, even though I'm currently doing well financially and professionally.",Mental filter
"The thing about mental filters is that they can be very powerful, especially if you let them control your thoughts. They are often used by people who want to avoid certain things or situations because they believe those things will cause harm. For example, if you have a fear of spiders, then every time you see one, your mind might immediately jump to worst-case scenarios such as being bitten or attacked. This type of thinking can lead to feelings of panic and anxiety.",Mental filter
