Distorted part,Dominant Distortion
"I was always worried about being honest with my friends and family. If they knew what was really happening in my life, they would probably be scared off and leave me alone.",Fortune-telling
"I haven’t been able to get a job, all the applications I put through get rejected. I can't even get myself to apply now because I already know they're going to reject me.",Fortune-telling
"Every time I don't find success, it feels like a certainty that I'll never succeed in anything.",Fortune-telling
"I am convinced I will fail this exam, even though I have studied hard for it.",Fortune-telling
"I’m usually a very nervous person, but today I feel more relaxed than usual.",Fortune-telling
"I continue to live each day with this agonizing sense of dread, fully convinced that could drop dead at any moment from some weird, un-diagnosed, undetectable health condition.",Fortune-telling
I know my friend is going to be mad at me because I forgot to text her back. I'm sure she's going to stop talking to me because of this.,Fortune-telling
"Looking at this big lump of work, I can already tell that there's no way I'll be able to get it done on time.",Fortune-telling
The store owner was not satisfying my questions at all. He would tell me he had to go then he would keep talking to me in such a weird way. He might think of me as some businesswomen but because I kept refusing him he then showed some weird signs like he was ashamed of something. I do know that something odd must be going there but just not sure.,Fortune-telling
I have been in therapy for over a year now but I just can't see a future where I am free from depression.,Fortune-telling
"I get physically ill and feel like I’m always going to be ill. I feel like I’m never going to be normal, like I’m constantly going to be sick and no matter what I do, I’ll never get better. I’m always worried about my health and it’s just a vicious cycle. It’s affecting my day to day life and I just don’t know what to do anymore.",Fortune-telling
"The last few years of my life have been marked with extreme difficulties. I've faced a series of health issues, have been unable to find work, and have been dealing with some personal problems. I'm worried I'll never get better and that my life will just continue to spiral downwards with no hope of reprieve.",Fortune-telling
I feel like there is no hope. He constantly does things to self-sabotage and is not helping himself.,Fortune-telling
I know that in reality I am a good person and the people who don't recognize that just aren't worth my time but I just can't get my emotions to match up. I feel like a failure as a loving and deserving person and I feel like I should just stop trying.,Fortune-telling
I'm fearful of certain higher up people at my job; I'm afraid they hate me or that I will lose my employment because of it.,Fortune-telling
My friends are going to abandon me eventually because I'm too weird.,Fortune-telling
My anxiety has been so bad I feel like I’m going to die any second now. I have no energy to even get out of bed and I feel like I can’t cope with this much longer.,Fortune-telling
"I knew my boss was getting rid of me, I could see it in his eyes.",Fortune-telling
"I just know that if I try to speak in public, I'll completely mess it up, stumble over my words, and have everyone laughing at me.",Fortune-telling
"I always feel like I am going to get a poor result on tests, even when I have studied hard and prepared well.",Fortune-telling
I am certain that nobody likes me despite the lack of substantial evidence.,Fortune-telling
"I have a feeling that if today's date goes wrong, I won't ever manage to find someone to marry.",Fortune-telling
"I’m scared everything going wrong because I didn't passed my last exams and now I'm thinking it will happen again.  I have no confidence to present my ideas because I think everyone will laugh at me. I'm too slow at work, I'm sure this means I’ll get fired. I'm feeling extremely low, I think it means I'll feel miserable forever.",Fortune-telling
"It can be dangerous to cross the road - what if I get hit and paralyzed? I have to cross the road to work, but can't stop thinking about the dangers.",Fortune-telling
"I’m scared of not being good enough in the future or messing something up eventually, and it causes me to not even try sometimes.",Fortune-telling
"The relationship between “not failing” and anxiety makes me worry that if I don’t finish studying by the end of March, say, then I will fail the final. It feels impossible for me to lift myself out of this mental state and it’s causing me to lose productivity exponentially.",Fortune-telling
"I wonder if other people with BPD feel this way, but I constantly feel like everyone is out to get me. Like my friends don't really like me and are just pretending, or that my boyfriend doesn't really love me and it makes me act out in ways that I normally wouldn't.",Fortune-telling
I’m worried that if I don’t make it then I will waste everything and you won’t love me anymore. ,Fortune-telling
"I am always stuck in a cycle of worry. I worry about almost everything, and it gets in the way of living a normal life. I am constantly telling myself, 'This is it, I’m going to fail.' I worry that I won't make it out of my depression. It consumes my mind.",Fortune-telling
"I’m just terrified of messing up my relationship. I get so anxious thinking about how life will be if she leaves me. I’m so in love with her, I can’t afford to lose her.",Fortune-telling
"I’ve been feeling so frustrated, sad, and angry recently. I feel like no one cares about me and that there is nothing good in my future.",Fortune-telling
"Even when I do something right, I'm afraid it won't last.",Fortune-telling
I keep thinking and fearing something bad could happen to my children even when they're at home with me.,Fortune-telling
"Sometimes I start to believe that my lowest point will be coming sometime soon, even if everything seems fine right now.",Fortune-telling
"Even when I’m in a happy relationship, I constantly worry about the day they will inevitably leave me.",Fortune-telling
I can't ask my boss for a promotion because I'm sure he thinks I'm not skilled enough.,Fortune-telling
"If I go to his house, I'll definitely be uncomfortable.",Fortune-telling
"No matter what I do, things always go wrong for me.",Fortune-telling
"I despise my job, the wages are low, my coworkers don’t respect me, and my boss doesn’t care about me. I see no future here, and I'm sure I will end up living a miserable life.",Fortune-telling
I want to be successful but I feel like I’m not good enough and I don’t have what it takes to get to where I want to be.,Fortune-telling
"I know they're not going to respond. They never respond. They probably don't even like me, they're probably just pretending just to have someone to be around.",Fortune-telling
I just have a really low self-esteem. I feel like I’m just a burden to everyone around me.,Fortune-telling
I feel like my wife will eventually leave me because I am not good enough. This feeling is so strong and I can't help thinking about it.,Fortune-telling
"I never really know what I'm doing in life that would give me a sense of purpose or satisfaction. Even though I’m still somewhat young and have a good job and a roof over my head, I always feel this overwhelming sense of dread and melancholy.  Life seems pointless and I often wonder why I’m even here.",Fortune-telling
I feel like such a drag to everyone. I have failed my family for not being functional. I keep worrying that my bad luck will ruin our meet-up. I can't help but believe that I will fail in my interviews again.,Fortune-telling
"Ever since my brain injury, I feel like my brain just works differently. Sometimes I'll be talking to someone and just have a brain fart and totally blank and it's so embarrassing.",Fortune-telling
My job made a big mistake by hiring me because soon they'll figure out that I can't handle the pressure.,Fortune-telling
I cheated on my wife once and I feel it has ruined my life forever. I can never forgive myself for what I did that night.,Fortune-telling
"I don’t want to tell anyone how I really feel because then they will leave me. I am afraid that if anyone gets close to me, they will see the real me and not like it.",Fortune-telling
"I think people don't like me, and it will probably stay this way forever.",Fortune-telling
"I can't get the image of my father saying those horrible things to me out of my head. I’m so broken that no amount of therapy, drugs, or self-improvement will ever fix me.",Fortune-telling
"I just feel like it's inevitable that everyone I care about will eventually leave me, because I'm not good enough and I can't keep people around. I'm stuck in this loop of fearing abandonment and then pushing people away to avoid getting hurt.",Fortune-telling
"I always view things in my life as ""What if?"" scenarios, and I fear they will go awry. It's hard to be optimistic when you're constantly thinking of negative outcomes.",Fortune-telling
I feel it's useless for me to even try to apply for jobs because I've convinced myself that nobody would want to hire me. ,Fortune-telling
I strongly believe that something terrible is bound to happen since my life has been going too smoothly lately. ,Fortune-telling
I’m always second-guessing myself and worrying about not succeeding in anything I choose to do.,Fortune-telling
"I'm worried about moving to a new town, because I believe that people won't like me there, even though I haven't met any of them yet.",Fortune-telling
"I'm certain I'll fail my exams, I always do.",Fortune-telling
My life is doomed to be consumed by loneliness because I push everyone away.,Fortune-telling
"I can tell that my breathing speeds up, my heart races, and I feel a strong need to escape. I don’t want to do anything or go anywhere. I don’t want to get out of bed or get dressed. This is a never-ending cycle. I can’t stop my thoughts, they control me. I can’t escape my anxiety; I can’t escape my mind.",Fortune-telling
What’s the point of trying?  I’m going to fail anyway.,Fortune-telling
I have been really depressed and I don’t want to live. I can't seem to escape these thoughts of self-harm.,Fortune-telling
"I'm certain that I'll mess up my speech tomorrow, just like how I messed up my interview last week. I always ruin everything I try to do.",Fortune-telling
"I have lost all hope of living that way, I feel like I’ll never get out of this hole I’ve dug for myself, and every minute of each day I feel myself slipping deeper.",Fortune-telling
I'm terrified that I'm never going to be able to pass my driving test. After failing once it feels like I'm destined to never be a driver and I'll be trapped in this town forever.,Fortune-telling
I’ve planned to join an art class next month but I’m already scared that I would quit in the middle because I won’t be able to make friends.,Fortune-telling
My best friend who expresses that I'm the most important person in the world to her yet leaves me feeling so abandoned at times. Maybe I’m destined to always feel this way.,Fortune-telling
I'm convinced that everyone in my life is eventually going to abandon me.,Fortune-telling
"No matter what, I’m certain things will never get better for me.",Fortune-telling
My future looks so bleak; I just know things will never get better for me. ,Fortune-telling
I really want to be a social worker and i know im not the best at it but it genuinely makes me happy but I have convinced myself that I will fail at this too.,Fortune-telling
"I cry sometimes  - I don't know why  - and when I do, I feel like i am mourning something I lost but I don't know what.",Fortune-telling
"Every single time I try to get my hopes high, that catastrophe hits me so hard in the face from nowhere and destroys my hope completely.",Fortune-telling
"I have an appointment tomorrow. I can see it going bad already, my doctor won't be able to help me.",Fortune-telling
"I am not happy when I am not in a relationship. I feel empty and unfulfilled. I fear that I am going to end up alone and miserable. I am always anxious about the future, especially when it comes to my love life.",Fortune-telling
"I believe I’m going to fail this year.  My boyfriend left me because he thought I was too clingy, and now I'm afraid that any guy I get close to will leave me for the same reason. ",Fortune-telling
"The future is just a black hole, filled with nothingness and despair. I can't see myself getting out of this pit of depression.",Fortune-telling
"I'm feeling paranoid about not being vaccinated and everything but I don't have any symptoms and don't feel sick at all. I don't know if it's ""just anxiety” or if I actually do have a lingering virus. My immune system is weak anyways so I don't know how I'm going to fare if I do get sick but I'm trying my best to take care of myself and be responsible.",Fortune-telling
This relationship will undoubtedly lead to heartbreak. It's always been that way for me.,Fortune-telling
I believe that every decision I make is going to lead to failure.,Fortune-telling
I’m constantly afraid of being a burden to everyone in my life. It terrifies me that I might die young and I obsess over it to the point that I am scared of everything.,Fortune-telling
"The worst part is that no one actually knows me.  No one knows the thoughts that go on in my head.  They see the exterior: the happy, energetic, outgoing exterior that is a facade I’ve built up over the years to hide what’s truly on my inside my head .",Fortune-telling
"I've lived my life as an observer and people please as I'm afraid of stepping on toes but this only causes me distress because I constantly feel walked over, even when the person doesn't have any ill intentions.",Fortune-telling
"Even when things are going well, I can't help but forecast failure in everything I do.",Fortune-telling
"I often feel like if I tell the truth, even if it's not something that anyone would normally get in trouble for, I'll get in trouble. And even when people tell me it's okay and that I'm not in trouble, I still feel like I am.",Emotional Reasoning
They never invite me to hang out with them. They probably hate me. I don't understand why I am so unlikable. Why do they despise me so much?,Emotional Reasoning
I'm scared that I'll just be a disappointment and that no one will want me around.,Emotional Reasoning
"I constantly feel like I am being followed. Everything set triggers in my brain, making me think that someone is behind me or watching me. I just can't shake the feeling of dread.",Emotional Reasoning
"I'm dreading moving. I've already started packing... it's awful, I feel so stressed and upset... I don't want to leave this place and its memories.",Emotional Reasoning
"I have such a hard time concentrating on things, I don’t know if it’s ADD or if I’m just stupid. I get so frustrated when I’m reading or doing homework because I just can’t stay focused and I start panicking. I feel like I’m never going to be successful because I can’t concentrate.",Emotional Reasoning
"I am afraid to write about it, to even go near it. Because writing about it will make me feel the feelings, the same feelings I felt when I first learned of it. That day, that moment I first knew, something inside me shattered. I felt like I was in a whirlwind and couldn’t see anything. I was blown by the wind, lost in the loss. It was a feeling of devastation, a feeling of disbelief.",Emotional Reasoning
"I feel like I always do something wrong, so I must be a bad person.",Emotional Reasoning
"I felt so bad and it was getting worse, so I know something is wrong with my health; even the doctors haven't found anything yet.",Emotional Reasoning
"I know I should want to exercise, but it's so hard to do it every day. I am lazy and unmotivated, and that's why I can't get into shape like everyone else.",Emotional Reasoning
"The times I feel the most comfortable, safe, secure, and loved are when I am being cared for. If that is not happening right now, it feels as if it will never happen again. I feel upset and fearful, and it means that those who could care for me don’t care for me anymore.",Emotional Reasoning
"I feel as if it were entirely my fault, I fear that I may have ruined someone's life, because I know I'm a disaster.",Emotional Reasoning
"My boyfriend doesn’t care about me at all, whenever I say something he just does it, and never says anything or expresses any real emotion himself.",Emotional Reasoning
"The thoughts that keep me awake at night are simply too many, and they’re all bad. I can’t feel myself anymore. Literally. I’m not feeling well at all. I know i need to turn these thoughts off but how? I’ve tried but these thoughts and feelings just seem so… real.",Emotional Reasoning
"I can't stop feeling like a bad person, because I feel guilty all the time, even when there's nothing to feel guilty about.",Emotional Reasoning
"It's always like this, feeling guilty and dumb about past things that have occurred. It feels like I can never free myself from these intrusive dark thoughts that are lurking at every corner of my mind.",Emotional Reasoning
"I’m having anxiety over something I know isn’t real, I know it in my brain but my heart won’t listen.",Emotional Reasoning
"I feel like everyone around me is out to get me. When I see people laughing, I automatically assume they are laughing at me. Even though there is no proof of it, I just feel it in my gut. So, I prefer staying away from people altogether.",Emotional Reasoning
"I now feel even more nervous than before I got the job offer, as I am so sure I'm going to mess it up.",Emotional Reasoning
"I truly don't have a guy who would fall in love with me, as I'm not somebody that somebody could love. I'm much too awkward and I don't have a lot of qualities. I would end up being a burden to the person in a relationship with me. I have a very low self-esteem and I don't like myself at all.",Emotional Reasoning
I am so worried that my baby might get sick and I can’t handle when she doesn’t feel well.  I just wish she could tell me what was wrong.,Emotional Reasoning
"Yup, I can’t do anything consistently in my life, because I feel that everything is pointless in the end.",Emotional Reasoning
"I have also been trying to loose weight with no success whatsoever for literally 3 years. I really really want to do it this year, especially because my family is taking a trip to Hawaii in the winter and I would like to feel comfortable in a bikini.",Emotional Reasoning
There is constantly this voice in the back of my head telling me to find a ‘cure’ for my problem. ,Emotional Reasoning
Sometimes I feel so scared to even go to work because I think everyone is going to make fun of me. I can't shake this feeling off even if I try to.,Emotional Reasoning
"I’ve noticed that when I get in these moods, I’m just stuck ruminating in my own thoughts. And most of the time it’s about death. I know its morbid, but no matter how much I try to change the topic, I just circle back to it. ",Emotional Reasoning
"I’ve been thinking of posting here for months, but I always stopped myself because I have so much guilt and anxiety over taking about myself or my problems. I feel like I’m such a burden to everyone in my life and it’s hard to think of a time where I haven’t felt this way. Every small mistake or slip-up sends me into a downward spiral of self hatred and worthlessness. I’m always convinced that I’m going to ruin everything and everyone around me is going to leave me.",Emotional Reasoning
"I always assume that if I don't feel good, then I can't do a good job. I can't trust my performance when I'm not in the right mood.",Emotional Reasoning
"I think I'm an absolute failure because I can't seem to finish any task successfully, even the smallest ones and that feeling is so overpowering.",Emotional Reasoning
"I am 23 years old, and it has been happening to me for a while now, and I don’t seem to know what to do again. Each time am around people, I feel very unfamiliar with them, feel like something malicious might happen at any point in time. Even with my best friend, that feeling also rise. I feel very uncomfortable in public.",Emotional Reasoning
"I had a dream where I just felt hated and it's upsetting because I feel so alone and hated in real life, too.",Emotional Reasoning
"I feel like I don't fit in to this world, because I don't enjoy doing what so called 'normal' people do, like socialize and things. I have weird thoughts all the time. Even when I'm out, I feel like I'm not there. I look at people, in eye, but then I can't keep an eye contact for a long time, it feels like they're judging me.",Emotional Reasoning
"My mind is filled with negative thoughts almost the whole day. I’m either worried about my school work and failing or I’m worried about the future. I’m constantly thinking about the day I die, or my loved ones pass away. It scares me a lot. I can’t enjoy life with these intrusive thoughts.",Emotional Reasoning
"I'm an impostor and any minute now, everyone will discover I don't actually know what I'm doing.",Emotional Reasoning
"Even the mere anticipation that other people might think poorly of me, that I can't handle or manage the things the way they are supposed to be, generates a sense of worthlessness and despair inside me.",Emotional Reasoning
"Some days I know I’m being irrational but I can’t stop the thoughts if you know what I mean? Other times it feels real, like it's actually happening, and often times I won't be able to pinpoint why I actually have been feeling this way.",Emotional Reasoning
"And so, with the realization that I can’t breathe or even figure what is going on…that began my battle with health anxiety.",Emotional Reasoning
My oldest daughter often expresses her distaste and embarrassment about my weight openly. I fear that I won’t live to see my grandchildren.,Emotional Reasoning
"I usually consider myself smart but now a part of me feels stupid because I can’t perfect a skill or understand a problem very quickly. Even though rationally speaking, it’s okay to take time to learn something new, my emotions keep telling me that I’m not good enough.",Emotional Reasoning
I have been feeling angry at myself for having taken one of his calls and let fall from my mouth expressions of affection (which I do still hold for him) when it was perfectly clear to me that he was not in a healthy place and was basically calling to manipulate me.,Emotional Reasoning
"I constantly feel anxious about the idea of being abandoned, whether that’s of physical abandon or emotional abandon. It’s like I can’t stop worrying even when there’s no reason to.",Emotional Reasoning
"I'm feeling so down today. I can't help thinking that if I don't feel happy right now, then I will never be happy ever again. It's like this black cloud is following me around and I don't know how to get rid of it.",Emotional Reasoning
"I either I freeze up or become extremely anxious when it's my time to present in meetings, even if I've prepared. It's hard when all I can do is feel embarrassed about it.",Emotional Reasoning
"Unique can you send me your email or number to start my enlightenment I an not waiting for DFAS to send me papers I want to do it within a week of MRI on my knees, no proof needed.",Emotional Reasoning
"I'm terrified of living in a country where the opposing political party is in power because I feel like my rights will be taken away, even if there hasn't been any immediate legislation or actions indicating such an outcome.",Emotional Reasoning
I constantly feel like I’m being judged by everyone around me and I can’t help but believe that they’re all against me. I get so overwhelmed that I end up isolating myself from everyone.,Emotional Reasoning
"I’m tired of trying to feel “positive”. I feel like I should be allowed to have a bad day, or a few, without having someone try to correct my mood. Trying to suppress or fight away the negative emotions I’m feeling just make them come back worse.",Emotional Reasoning
"Even if I did everything perfectly, my parents would still be disappointed in me. They have such high standards and never appreciate my effort, just focus on the result. So why even try? I should just give it up. I’m a failure and nothing I do is going to change that.",Emotional Reasoning
"I just kept telling myself silently – “ I can’t cope with this … I can’t cope with this.“  I felt the heat burning, and I was so scared that I would fall apart. My emotions felt really raw – I think because I couldn’t OVERLAY them with thinking.",Emotional Reasoning
"I'm feeling anxious, so I'm sure something bad is about to happen.",Emotional Reasoning
I feel like there’s no one in the world that would accept me for who I am. Because of my weight. Because of the wrinkles on my face. Because of the scars on my belly. Because of the loneliness in my eyes.,Emotional Reasoning
"I feel like I’m drowning, like I’m just stuck in this pit of despair and I can’t get out. I feel like I’m in quicksand, every time I try to get out I just sink deeper. It’s like I’m screaming for help but no one can hear me.",Emotional Reasoning
I'm not really suicidal but I do feel like I can't keep going on living like this...I can't stand the thought of feeling this way for the rest of my life. ,Emotional Reasoning
"I've been in so many bad relationships, I just know this one will end badly, too.",Emotional Reasoning
"I've always felt like an outcast in my home, probably because I'm an introvert and I don't socialize often. I think my family loves me less because I spend so much time alone.",Emotional Reasoning
I hate it when my friends hang out without me because it makes me think that they're all secretly hating me.,Emotional Reasoning
Last night I was feeling a lot of fear and today I am feeling a lot of sadness but I don’t understand why.,Emotional Reasoning
If I try to talk to my friends about this they just don't understand and minimize how I'm feeling. It makes me feel even more alone and increases my fear of abandonment,Emotional Reasoning
From our family’s narrow religious circle I could not say a word about my feelings; there was unspeakable silence. I hated myself and expected the world to hate me and scorn me all through my childhood and teens… Wrong perspectives were built in me along those years…Fear gripped me tight right from the beginning.”,Emotional Reasoning
"I have been feeling pretty lonely lately. It's like no one can see how much I hurt all the time. I just want to scream but I never let anyone know when I'm having a hard time. I always put on a smile and act like nothing is going wrong, even though I feel like crying all the time. And if I hear one more person tell me to ""buck up"" and ""put on a brave face"" I think I'm going to scream. ",Emotional Reasoning
My thoughts always race. I am never truly relaxed. I always feel on edge with my flight or fight response always on. I never get a break from it. it’s like a pressure cooker in my mind. It goes on like this all day. There is no break. I just want to switch off. It’s like a hamster wheel and it never stops. I feel crazy. I want peace. I am tired of the hamster wheel.,Emotional Reasoning
"I am currently struggling with my emotions. I am always feeling sad and down. This affects my decisions because I tend to think negatively. As a result, it seems like everything in my life is going wrong.",Emotional Reasoning
"For whatever reason, I completely hate him, like a never before hated person, I just hate him.",Emotional Reasoning
"My boyfriend makes me feel insecure and I end up apologizing for something I didn’t even do, multiple times. I always have this mood of not being in a good place and usually it’s because of my self-esteem issues. I feel guilty for feeling down all the time.",Emotional Reasoning
Every time I get a phone call from any number I don’t know I freak out as if it’s going to be something terrible about my family members.,Emotional Reasoning
"I fear of forgetting things, i fear of forgetting to turn off my geyser before leaving my home, i fear of forgetting to lock my car. I fear a lot and this makes me weak, i don't understand why i think like this even if i know i have locked my car.",Emotional Reasoning
"I always feel like I'm doing everything wrong. Even when people tell me I did a good job, I can't help but think they're just saying that to make me feel better. ",Emotional Reasoning
I am scared I could not become a good father to my children because my father had never been a good father to me.,Emotional Reasoning
The world seems like such a cold and unfair place to me right now. Everyone seems so negative and out to get me.,Emotional Reasoning
I'm having a hard time making friends because I am too worried that they will end up rejecting or disliking me. I tend to distance myself so that I don't feel the disappointment and bitter feeling of rejection.,Emotional Reasoning
I have always felt like I have no real friends. When I’m with people I’m sorta lonely because I don’t think anyone really likes me. I’ve never been able to get over this feeling. So whenever I’m in a social situation I just feel lonely and depressed because I feel like I have no one there who genuinely cares about me.,Emotional Reasoning
"I have preset opinions that he's going to be horrible because when I'm out of this state I'm a very positive and inspirational individual. Anything I've said, done, or acted like, I always have a rational explanation for and all of my past actions are justified despite evidence to the contrary.",Emotional Reasoning
"It’s the constant reminder that I’m not worth anything that hurts the most. And I’m so petrified of the future… I’m constantly worried about what career to study, as I’m afraid that it will lead me to nowhere. And I’m not a social person, so I have almost no friends, so I’m afraid of being alone in life.",Emotional Reasoning
I've been feeling a lot of stress lately and I think that I'm just not capable of handling my responsibilities.,Emotional Reasoning
"I can't help the way I feel about her. I know it's wrong, but my feelings for her are just too strong.",Emotional Reasoning
I’m scared. I feel like I’m going mad and I can’t turn it off. Everyone tells me that it’ll go away and that I’m fine but it doesn’t feel like it. I’ve tried to tell my GP what I’m going through but they just don’t get it. I feel so hopeless. I can’t do anything with my friends because I’m so afraid.,Emotional Reasoning
"I have tried just about all of them, from exercising to medication to every mental trick that has ever been suggested to me, and still, night after night, I lay awake in my bed, staring at the ceiling, unable to sleep. My mind is an encyclopedia of regrets, embarrassments, slights, secrets, and missed opportunities.",Emotional Reasoning
I feel guilty for not being able to help everyone personally and I know that’s unrealistic but I feel incapable of ever doing enough to support those who need me.,Emotional Reasoning
I feel like a screw-up. I see myself as a person who has a bad day and then thinks they are a failure as a human being. I start to think I'm useless and everyone else is better.,Emotional Reasoning
"I just don't feel like I can cope with it, I think people will abandon me if I show any sign of trouble, and it just fills me with so much fear and anxiety.",Emotional Reasoning
"Just because I feel like a failure right now, it means I will never achieve anything significant in my life.",Emotional Reasoning
"I’m so afraid of being rejected that I believe everything I say and do will lead to rejection, and I can’t stand the thought of it.",Emotional Reasoning
"I'm on a medicated diet. I take 5 pills for mental health and one for my thyroid. I take fiber twice a day. Fiber is the only thing I take for IBS-D. The medication and diet have really helped with depression, anxiety, IBS, and weight loss. The pills make me groggy and sometimes I sleep too long. I also take probiotics and vitamins for health. I am really scared of going off the medication. I am scared that I will stop losing weight and the depression and anxiety will return.",Emotional Reasoning
I feel like I'm about to lose my job and could visualize the disappointment on the face of my partner when I tell her.,Emotional Reasoning
"I am of a high IQ, but because of learning disabilities, bullying, abusive and neglectful parents, a complete lack of self esteem, and a self defeating attitude, I’ve messed up the few years of life that I had which could have granted me the success and career that I dreamed of having.",Emotional Reasoning
"Even though he calls me daily, I constantly feel like he doesn't care about me because he doesn't text me often.",Emotional Reasoning
"When a close friend or family member doesn't text me back right away, I can't help but feel that I’m being abandoned. I conclude that they don’t love me, that I’ve done something to push them away - even when there’s no evidence to support this.",Emotional Reasoning
"I hope that it doesn’t turn out to be like this all the time, but as I sat quietly listening, I spent the whole time feeling hurt and annoyed and that my opinion didn’t matter, or wasn’t being respected, and everyone was just big-noting themselves about how much they knew and how much experience they had. ",Emotional Reasoning
"Every time someone doesn’t reply to me as fast as I’d like I assume they’re angry at me, even though I logically know that they’re probably just busy.",Emotional Reasoning
"I feel isolated and alone, even when I'm with friends. I'm so convinced they don't actually like me, despite all evidence pointing to the contrary.",Emotional Reasoning
"I hold all these uncomfortable feelings in me and I just can’t express it because I don’t want people to look at me with pity or anything. I just want to be myself, but I'm so scared that I can't even express my feelings properly.",Emotional Reasoning
"No matter what I do, I can't get these thoughts out of my head. Everything in life just feels like it’s unbearable, and I don’t know how to deal with it.",Emotional Reasoning
"When I ask the kids to stop yelling, they don’t listen, and I get furious and say things I don’t mean. I feel terrible and that I’m a bad mom.",Emotional Reasoning
"I just can't seem to shake the feeling that everyone around me thinks I am a burden. I know it's not rational, but my emotions are so overpowering that they seem to override any logic I try to apply to the situation.",Emotional Reasoning
I feel really down at the moment. I don't have many friends so I feel really lonely. I feel very overwhelmed by life and don't know how to cope. I just can't shake this feeling of utter sadness.,Emotional Reasoning
"I am a 54-year-old woman who should be wise but instead feels dense and confused. I have no self-esteem, I feel ugly, unloved and absolutely worthless. No-one would want to love me – why should they? I have tried to explain to my husband how I feel, but he doesn’t understand. He does love me. But why? I can’t understand that as I cannot love myself at all.",Emotional Reasoning
"I can’t handle the baby’s crying anymore. I’m feeling so rattled by it all that it feels like I’ll snap, which makes me worry even more about losing control.",Emotional Reasoning
"Nothing makes sense, yet everything makes sense. I want to change, but I don't know how. I feel too much. It all feels heavy, too heavy to carry on my own. There's a massive void within me. The more I try to fill it, the more unfillable it becomes. It's a starving hunger that is never satisfied, a terrible thirst that always leaves me needing more.",Emotional Reasoning
"Call me selfish, but I’ve stopped going to therapy because I feel like it’s making me feel worse. I need to focus on feeling better, not digging up old wounds and reliving past traumas.",Emotional Reasoning
"Every time I feel a headache coming on, I convince myself that it's a brain tumor. Then, I feel anxious and upset for the whole day, even though I know it's just a normal headache.",Emotional Reasoning
"I do have a problem with anxiety over events in the future. I can get very wound up over the thought of everything going wrong and everyone being disappointed or annoyed with me. I do take medication, I go to counseling, but the thoughts are overpowering. I hate being like this.",Emotional Reasoning
"I’m scared that if I say something wrong, people are going to leave me. ",Emotional Reasoning
Right now I feel like I am traumatised from my relationship. I cannot build bridges with my friends because of the fear that they won’t want me in their lives because I am damaged.,Emotional Reasoning
"I’ve been so scared of my future because I know I’m not ready for it, I feel like I’m not worthy of a good future and that everyone else will be better than me.",Emotional Reasoning
"I may be experiencing intrusive thoughts, but that doesn’t mean I’m going to break all my personal boundaries and act on them.",Emotional Reasoning
"They feel that their emotions are uncontrollable: they are overwhelmed by depressive moods, and can experience intense grief instead of feeling happy; for no apparent reason. They are so sensitive that they will cry over the smallest thing. Yet they can feel other people’s pain: they are extremely empathetic.",Emotional Reasoning
"Every day, these memories keep resurfacing without any particular trigger, they just come back to mind and haunt me. I get nightmares every night where I relive the incidents. I've lost my happiness, I've lost my peace. All I am left with is pain and regret.",Mental filter
"I start to think why would they even care? I am always failing, and I bring nothing useful to anyone anywhere. People who are not constantly having these thoughts and ideas probably have a better life. I can never shake these feelings, these fears, these negative thoughts. It’s becoming the norm to feel like this. I never feel happy anymore.",Mental filter
"My mind races with bad thoughts, I get into a dark place and just keep myself to myself with the feeling that nobody else would want to be around me anyway.",Mental filter
I cannot enjoy the moment and be present. My mind is always racing to the next thing or ruminating on something from the past. I can't just exist; I'm always thinking about something.,Mental filter
I feel like I am losing control. I'm not able to do the things I used to enjoy. Everything feels like it is slipping away and I can't stop it. I'm so terrified of the future because it feels like things will only get worse.,Mental filter
I feel that everyone is thinking about me and saying things behind my back. I can never escape these thoughts and it’s causing me to isolate myself and have panic attacks.,Mental filter
I have no skills and am disappointing everybody in my life.,Mental filter
I feel incredibly sad and empty and completely alone. I feel like an isolated being in the world and I am convinced that no one would even notice if I disappeared.,Mental filter
"Since I was a little girl I’ve been the emotionally stronger one between me and my mom. I’m 14 now. She was, and still is, easily set off by the smallest things. Whenever she’s upset she takes it out on me. She usually just yells (rarely making any sense, telling me I’m exaggerating when I’m calm and voicing a concern) but sometimes she’ll throw my things, corner me, or start hitting things (only has hit me once). For some reason she never experiences “anger”; instead she’s “frustrated.”If I cry from fear or from being yelled at I’m being dramatic. She also laughs and tells all her friends about how “terrified” I am about her yelling.Food is a big issue with us. I’ve had trouble putting on weight my whole life (I have a high metabolism), and she’s sensitive about her weight. A huge majority of our fights are about food. I’ll make my own meals (I’m actually a pretty good cook) because she never taught me how to. Or whenever she does cook it’s not something I’d eat (Steak, fish, etc...). She’ll cook steak and then get so upset about me not eating it she’ll scream for an hour and cancel whatever we had planned (sometimes I’m just not hungry too).After years of it I just feel like my feelings aren’t valid or important. I carry the weight of my friends on my shoulders and whenever they’re upset about anything it feels like my fault. This isn’t really about my friends, just relating to my mom. Anytime anything happens I feel like it’s my fault, just because that’s what I’ve always had to bear. Sometimes it’s event to the point where I’ll apologize for things before I’ve even done them. Mostly I just wonder if I’m even a trustworthy narrator. She’s always yelling about how I exaggerate but I’m just scared. She’s never apologized for her behavior but I just want to understand if I’m in the wrong or not.",Mental filter
