Distorted part,Dominant Distortion
"The way people treat me makes me think they don't care about me, which leads me to believe that no one truly cares about anyone else in this world.",Fortune-telling
"My friend always tells me that I should stop being too hard on myself because everyone makes mistakes, but I just keep thinking about all the times I messed up and how much better others are than me.  It feels like I'll never learn or improve.",Fortune-telling
"Everything seems to go wrong lately, and I keep expecting the worst. It feels like everything is against me, and no matter what I do, nothing works out.",Fortune-telling
"My friend always tells me that she doesn't trust people easily, but I think she should give others more chances before judging them too harshly.",Fortune-telling
It seems like everything in my life is going wrong all at once.,Fortune-telling
I am always thinking about what could go wrong in every situation. It makes me anxious and paranoid.,Fortune-telling
"The more people tell me how great I am, the more I think something bad must happen soon to balance out all the good luck I've had recently.",Fortune-telling
"I can't help but think that everything bad that happens to me is my fault. Even though I know logically that this isn't true, I still find myself feeling responsible for things beyond my control.",Fortune-telling
"My mind keeps wandering off when someone else is talking, so I can never focus properly in conversations. My thoughts are constantly racing, making it hard for me to stay present in any given moment.",Fortune-telling
"I've been feeling so down lately, like nothing can make me happy anymore. It feels like every time something good happens, something bad follows right after. I keep thinking that everyone around me will eventually abandon me, leaving me alone and miserable forever.",Fortune-telling
The world seems so cruel and unforgiving at times. It feels like everything bad happens to me all the time.,Fortune-telling
I can't make any decisions about what job to take because I keep thinking about how much money I could be making in another position if I chose differently.,Fortune-telling
"It seems like every time I try to do something good in life, everything goes wrong and I end up feeling worse than before.",Fortune-telling
"The voices never stop talking, they tell me what to do all day long, and sometimes they say really mean things to me.",Fortune-telling
"My friend told me she thinks I'm going to fail this class, but I know I can pass if I study hard enough. However, I keep worrying that I won't be able to handle the workload and end up failing anyway.",Fortune-telling
"My life has been full of misfortunes and failures so far, and I feel like there's nothing good waiting for me in the future.",Fortune-telling
"My boss always seems to pick on me when things aren't going well at work, even though I know that it isn't really about me.",Fortune-telling
The world seems so dark and hopeless right now.,Fortune-telling
"I can never do anything right. Everything I try to do ends up being wrong. It feels like everything I touch turns into something bad. My life has been one disaster after another. Everywhere I go, something goes wrong. Even if I don't say anything, everyone thinks I'm doing something wrong. No matter what I do, I end up making mistakes.",Fortune-telling
"I'm feeling really anxious right now, but I don't know why. It feels like something bad is going to happen soon.",Fortune-telling
"I'm always worried that if I don't do everything perfectly, then I won't be able to achieve anything in life. It feels like every little mistake could lead me down a path of failure.",Fortune-telling
"I can never trust anyone anymore. Everytime someone tells me something nice, I think they are lying. It's hard to make friends nowadays since everyone seems fake.",Fortune-telling
It's impossible for me to make new friends; everyone will just leave eventually.,Fortune-telling
"Sometimes I wonder if I'll ever find true happiness again. It feels like every time something good happens, there's always some kind of tragedy waiting around the corner.",Fortune-telling
He feels like he can never do anything right and will always fail at something.,Fortune-telling
My thoughts are constantly racing and I cant seem to control them no matter how hard I try.,Fortune-telling
He feels like he has nothing left to give because he gave everything away.,Fortune-telling
My life will always be filled with misery because I am destined to fail in everything that I do.,Fortune-telling
"If you think about it, everything seems hopeless. It feels like we're just waiting for something bad to happen.",Fortune-telling
"He said something mean about me today, so now I think everyone hates me.",Fortune-telling
"The more i try to focus on something, the harder it becomes for me to do so.",Fortune-telling
"The more I try to control my thoughts, the more they seem to spiral out of control. It's like I'm trapped in a cycle of negativity and fear.",Fortune-telling
The way people treat me makes me think that there must be something wrong with me. It feels like everyone else has their lives together while mine is falling apart.,Fortune-telling
"I've been feeling really down lately, and I can't shake off these negative thoughts no matter how much I try. It feels like something bad is going to happen soon, and I can't seem to find any reason why.",Fortune-telling
The other day I had a panic attack while driving home from work. It was terrifying and I couldn't breathe properly for what felt like hours. I thought I would die right there in my car.,Fortune-telling
My mind wanders off in different directions when I try to focus on one thing. It's hard to concentrate because of these thoughts that keep coming back.,Fortune-telling
"The more people try to help me, the worse my life gets.",Fortune-telling
The fear of failure has been holding me back in life.,Fortune-telling
It seems like everything in my life will always be negative; there's no way out for me.,Fortune-telling
I'm afraid that everything will turn out badly.,Fortune-telling
My life has become unmanageable due to all these thoughts that are constantly racing through my head. It's like being in a never ending cycle of chaos.,Fortune-telling
"The other day when I was walking down the street, I saw someone who looked like my ex-boyfriend and I had a full blown panic attack. It felt like he was going to hurt me again.",Fortune-telling
"Sometimes when I am feeling really down, I imagine all these terrible scenarios happening to me, like getting into accidents or losing loved ones, just so I can justify why I shouldn't do anything at all. It feels like if I try to make any changes, then those scary events could actually come true.",Fortune-telling
He wasnt being honest with me and I know it because he kept changing his story every time we talked.,Fortune-telling
"When people say something negative about me, I immediately assume they mean it literally and take their words personally. It makes me feel worthless and unlovable.",Fortune-telling
"My boss doesn't like me, so if I don't do everything perfectly, they will fire me.",Fortune-telling
He feels like he can never do anything right because his family members always criticize him.,Fortune-telling
My boss always seems to pick on me for no reason; he must secretly hate me or something.,Fortune-telling
My life has been nothing but misery since I lost my job due to my mental health issues. It feels like everything bad happens to me and I don't know why.,Fortune-telling
"My thoughts are uncontrollable. My mind is always racing, and I can't focus on anything else.",Fortune-telling
My life has been ruined by these thoughts. My life has been completely destroyed by these thoughts.,Fortune-telling
"I'm scared that if I don't take advantage of every chance I get now, I will regret it later on.",Fortune-telling
"The people in my life are always telling me how much they love me but deep down inside, I know they secretly despise me.",Fortune-telling
My mind has become so clouded by these thoughts that I can't even think straight anymore.,Fortune-telling
"I can never tell when someone is being sarcastic or joking around, so sometimes I end up taking things too seriously and getting hurt by their words.",Fortune-telling
"I know that she loves me very deeply, but sometimes I think about how she might leave me one day because I don't deserve her love.",Fortune-telling
"The way things are going, I can see myself becoming homeless in the near future.",Fortune-telling
my mind feels so cloudy that I can't even think straight anymore. I'm scared that this feeling won't pass anytime soon.,Fortune-telling
I can't believe that this happened to me again! It feels like everything in my life is just going wrong all at once.,Fortune-telling
"My friend said she was going to come over today, but now its getting late and she hasn't shown up yet. I think she doesn't really care about our friendship and just uses me for her own benefit.",Fortune-telling
"The thing is, I don't want to be seen as weak or needy by others, but at times I can't help feeling overwhelmed and needing support.",Fortune-telling
I don't know what to do anymore. My mind is filled with thoughts of fear and anxiety all the time. It feels like there is no escape from these feelings.,Fortune-telling
"My life has been one misfortune after another, and I can't help but wonder if there is some sort of cosmic force working against me.",Fortune-telling
"It's hard for me to trust people when they say things are okay, because I think there must be some hidden danger lurking around the corner.",Emotional Reasoning
"It feels so difficult to make friends sometimes. People seem to be able to connect easily, while I struggle to find common ground or even just relate to them on any level.",Emotional Reasoning
It's hard for me to accept compliments because I feel like people are just saying nice things to make themselves feel better or to avoid hurting my feelings.,Emotional Reasoning
"I often think people are judging me when they look at me, even if there's no reason for them to be doing so.",Emotional Reasoning
"My mind keeps telling me that everyone hates me even though there's no evidence to support such thoughts. It feels like every time someone doesn't look at me or say hi, they must be thinking negatively about me. This makes me very sad and scared.",Emotional Reasoning
It's hard when you can't trust your own feelings because they keep changing all the time. It's like being in a constant state of confusion and uncertainty. You never know if what you're feeling is genuine or just another passing emotion.,Emotional Reasoning
"When my friends are happy around me, I feel like they must secretly hate me because no one should ever be this happy around such a terrible person.",Emotional Reasoning
"She has been nothing but supportive and loving towards me throughout my entire life, yet I feel like I am unworthy of such love and care because I constantly doubt myself and my abilities. It feels like I'm putting too much pressure on her by expecting perfection from her all the time.",Emotional Reasoning
"It feels like everyone else has their lives together while mine is falling apart; I don't know how to fix this mess, so I must be doing everything wrong.",Emotional Reasoning
"It seems that no matter what I try or where I turn, things always end up going wrong in some way. This makes me think that there must be something inherently bad about me.",Emotional Reasoning
"I had convinced myself that if I didn't do everything perfectly, then everyone would think less of me and judge me harshly.",Emotional Reasoning
"It feels like there's this invisible wall between me and everyone else, making it hard for me to connect emotionally with others. It makes me feel isolated and alone, even when surrounded by friends and family.",Emotional Reasoning
"The more I tried to understand why I couldn't let go of this feeling, the more I became convinced that I would never be able to move past it. It seemed impossible for me to break free from these negative emotions and thoughts.",Emotional Reasoning
"My boss seems to think I don't care about work, even though I put in extra hours every week.",Emotional Reasoning
"I'm afraid to express my true feelings because I think others won't accept them, so I hide them away.",Emotional Reasoning
My mind feels cloudy all the time. It's hard to focus on anything. My thoughts are racing constantly. I feel like I'm losing control over myself.,Emotional Reasoning
"I have no reason to believe she doesn't love me anymore, but I still think she hates me.",Emotional Reasoning
"I am so scared of being judged by others that I avoid social situations at all costs. It's hard when you know your thoughts are irrational, yet they still control how you act.",Emotional Reasoning
"I'm always afraid that people don't really care about me, even though they say they do. It feels like everyone else has their own lives and problems, and I'm just on the sidelines.",Emotional Reasoning
"The more I try to be happy, the sadder I become. It feels like no matter what I do, I can't escape this feeling of despair.",Emotional Reasoning
The way she looks at him makes me feel like I’m invisible.,Emotional Reasoning
The last sentence could also read: “I feel like I'm wasting my time trying to make things better when nothing ever seems to change.”,Emotional Reasoning
The way people treat me makes me think there must be something wrong with me. It doesn't matter what I say or do; I always end up feeling bad about myself. This leads me to believe that I am unworthy of love and respect.,Emotional Reasoning
My mind feels so cloudy all the time. It's hard to focus on anything when you're constantly feeling overwhelmed by your own thoughts.,Emotional Reasoning
"The way things are going in my job right now, I think I might lose it all. It scares me to death. If I were to lose this job, I wouldn't stand a chance at finding another one. I've got no skills or experience outside of what I'm doing here. I'm sure I'd end up on the street.",Emotional Reasoning
"When I see someone else happy or successful, I get jealous and think they must be faking their feelings. It makes me feel like there's something wrong with me. I often assume others are feeling what I'm feeling, which isn't true at all. This leads me to believe everyone around me is unhappy too.",Emotional Reasoning
"The thought of being alone makes me want to cry. It feels like there's something wrong with me if I can't handle being by myself. But when I am around people, I often feel anxious and uncomfortable. This creates a cycle of feeling like I need others to validate me while also feeling overwhelmed by their presence.",Emotional Reasoning
The thought of losing my job makes me feel like I'm spiraling downwards into darkness. It feels like everything around me is crumbling apart.,Emotional Reasoning
"I can't help feeling that everyone else has their lives together while mine is falling apart. It's hard to see others succeed when you feel like your own life is spiraling out of control. I often compare myself to other people and think they must be happier than me, which makes me feel worse.",Emotional Reasoning
"When I see people who seem happy all the time, I get jealous and think they must be hiding something or faking their happiness.",Emotional Reasoning
"The more I try to be happy, the sadder I become. It feels like every time I smile, I am lying to myself. I know that happiness comes from within, but I don't understand why I can't access that part of myself anymore.",Emotional Reasoning
My boss has given me so many chances in the past but now I think she hates me because she gives me all these tasks no one else wants to take on. She must secretly despise me for being such a failure at work.,Emotional Reasoning
"It's hard for me to believe in myself when I don't see progress in my goals, despite knowing that setbacks happen and everyone has their own pace.",Emotional Reasoning
"Sometimes I think everyone else has control over their lives while mine seems chaotic and unpredictable. It feels like I'm constantly on edge, waiting for the other shoe to drop. This emotional reasoning makes me feel like I'm never truly safe or secure.",Emotional Reasoning
"Sometimes I think that if I were more successful at work, then maybe I wouldn't be so anxious and stressed out all the time. It feels like everyone else around me has everything figured out while I struggle to keep up.",Emotional Reasoning
"The more I think about how much I hate my job, the more I can't stand being there. It feels like every single thing they say makes me want to scream. My boss seems to enjoy making me miserable.",Emotional Reasoning
"My mind feels foggy all the time. It's hard to focus on anything. My thoughts race around in circles, never stopping long enough to let me process them. Sometimes I just sit there staring at nothing, trying to figure out why I can't think straight.",Emotional Reasoning
"I've always felt like I was never good enough, even when people told me otherwise. It's hard to shake off these thoughts, especially when I compare myself to others who seem more successful than me.",Emotional Reasoning
"When people say things that are negative or critical towards me, I immediately assume that there must be some truth in what they're saying. Even if their comments were made jokingly, I take them seriously and believe that they reflect on my character.",Emotional Reasoning
"I've been feeling so much better lately but then again, I still don't know if I'll ever be able to trust anyone again after everything that happened.",Emotional Reasoning
"The way I see things, I always assume the worst will happen because I'm afraid of disappointment. It feels like every time I try to do something new, I end up failing and feeling like a failure.",Emotional Reasoning
The fear of losing control over your own life is something that keeps you awake at night. It's like having a constant nightmare where you are powerless to stop whatever is happening.,Emotional Reasoning
"The way people look at me makes me feel like they're judging me all the time, which causes me to be extremely self-conscious and worried about what others might think.",Emotional Reasoning
My friend didn't text back right away so I thought she was mad at me.,Emotional Reasoning
I don't want to go out tonight because I think everyone will be judging me if I make a mistake while dancing.,Emotional Reasoning
"Sometimes when I am feeling down, I think everyone else is having a much better time than I am, and that their lives must be perfect while mine is terrible. This makes me feel worse and more isolated.",Emotional Reasoning
"It feels like every time something good happens in my life, there must be some sort of catch or downside waiting for me around the corner.",Emotional Reasoning
"It's just too overwhelming. There's always something else to worry about. And when you think you've got everything under control, another problem comes up. You never seem to catch up on anything.",Emotional Reasoning
"It feels like my mind is constantly racing, and I can't slow down. It's exhausting trying to keep up with all these thoughts.",Emotional Reasoning
"When she tells me she loves me, I think she doesn't mean it. She has told me before and then acted differently later on. So now every time she says it, I doubt her sincerity.",Emotional Reasoning
"The other day, I got into an argument with my friend. They were saying things that made me angry, and I couldn't stop myself from getting defensive. It feels like every time we talk now, we end up arguing again. I don't want to lose them as a friend, but I feel like I'm constantly walking on eggshells around them, trying to avoid any conflict.",Emotional Reasoning
"It feels like everyone else has their lives together while mine is falling apart. I know that isn't true, but sometimes it's really hard to remember that when you're feeling so overwhelmed by everything going wrong all at once.",Emotional Reasoning
"When I'm feeling anxious, I often tell myself things like, 'You can't handle this,' or 'This situation is too much for you.' These thoughts create more stress and worry, making it harder for me to cope with the situation.",Emotional Reasoning
"My boss has given me some great opportunities but I feel like I'm not good enough to take advantage of these chances. Even though she tells me I'm doing well, I still doubt myself and think I won't succeed.",Emotional Reasoning
"I always think that people are judging me when they look at me, even if there's no evidence to support this belief.",Emotional Reasoning
"When I see people around me succeed in their careers, relationships, and personal lives, I often compare myself to them and end up feeling inferior. It makes me doubt my own abilities and worthiness. Even though they may face different challenges than I do, I still find myself thinking that I should be able to achieve more than I actually am. This constant comparison leads to feelings of low self-esteem and depression.",Emotional Reasoning
"It's hard for me to trust people because they always let me down. They never do what they say they will do, so why should I believe them?",Emotional Reasoning
"The world seems darker than usual today. It feels like everything around me is falling apart. My friends seem distant, my family is busy, and nothing seems to go right for me lately. I must be cursed or jinxed.",Emotional Reasoning
"I am always worried about what people think of me, even when I don't know them at all. It makes me feel anxious around new people, and sometimes I avoid social situations altogether just to prevent feeling judged by strangers.",Emotional Reasoning
"The last thing I want to do is hurt someone else's feelings, even if it means hurting myself. It feels like I'm constantly walking on eggshells around people, trying to make sure everyone is happy and comfortable at all times.",Emotional Reasoning
"The reason why I think this way is because I believe that everyone else has their lives together while mine is falling apart. It's like they are living perfect lives without any problems, which makes me feel even worse about myself.",Emotional Reasoning
The thought that she might leave me terrifies me. It makes me so anxious because I think she won't love me anymore.,Emotional Reasoning
"When I'm feeling anxious, I often assume that people around me are judging me negatively, which makes me more nervous and self-conscious.",Emotional Reasoning
The thought of losing my job made me feel like I would never be able to recover financially. It's like everything in life depends on having a steady income.,Emotional Reasoning
"When I am feeling sad or upset, I often think that no one will ever want to be around me or care about what happens to me.",Emotional Reasoning
"My friend told me they were feeling really down today, and all I could think was “Oh great, now what?” It made me even more anxious than before.",Emotional Reasoning
"It's been really difficult for me lately to stay positive about life in general. Every time I try to focus on the good things happening, I end up feeling guilty or sad because there are still many problems left unsolved.",Emotional Reasoning
"My mind keeps telling me that if I fail at anything in life, I will never recover or get better again.",Emotional Reasoning
"The more I think about how people react to me, the less confident I become. It makes me doubt if I am good enough, if I will ever fit in anywhere, and if anyone would want to be around me. This constant self-doubt has made me withdraw into myself and avoid social situations where I might be judged.",Emotional Reasoning
The world seems so dark and bleak right now. Everything feels hopeless. There are no solutions for anything. Every problem is insurmountable.,Emotional Reasoning
She has shown me so many times that she loves me unconditionally but my mind keeps telling me that she doesn't really care for me at all. It makes me feel like I am not good enough for her love.,Emotional Reasoning
The reason why I don't go out more often is because I always think people are judging me for being different than them.,Emotional Reasoning
"I always assume that people are judging my every move and action, which makes me anxious in social situations.",Emotional Reasoning
The reason why I am feeling down today is because I feel like I've let you all down by not being able to attend your event due to unforeseen circumstances.,Emotional Reasoning
It feels like my life is spiraling out of control when things are actually going pretty well for me.,Emotional Reasoning
"The more I try to control things around me, the more they seem to slip away. It feels like no matter how hard I work at something, I will never achieve success because there are too many obstacles in my way.",Emotional Reasoning
"When she doesn't text back right away, I assume something must be wrong or that she lost interest in me.",Emotional Reasoning
"The way I see things, I think everyone has their own problems and they are too busy dealing with them to care about mine. So why should I bother sharing? It's easier this way.",Emotional Reasoning
"I am feeling very anxious about going on vacation because I believe that something bad will happen while I'm away, even though there is no evidence to support this belief.",Emotional Reasoning
"I've been struggling for years now, but I don't know how much longer I can keep up this fight. It feels like everything is against me and I'm constantly being pushed into a corner.",Emotional Reasoning
It's hard for me to believe that people really care about me because my past experiences taught me otherwise.,Emotional Reasoning
The thought that I am unlovable has been haunting me since childhood.,Emotional Reasoning
"I've been feeling really anxious lately about making mistakes in public, which makes me want to avoid social situations altogether.",Emotional Reasoning
"The emotional reasoning that I use has caused me to become more and more isolated over time. It feels like no one understands me anymore, and I just keep getting further away from them.",Emotional Reasoning
"The more people tell me that they love me, the more I think something must be wrong with them for loving me.",Emotional Reasoning
"The more I tried to control my anxiety, the more anxious I became about being able to do so effectively.",Emotional Reasoning
It feels like everyone else gets to live their lives without any worries while I am constantly stressed out about everything. It's hard to enjoy things when you are always worried about what might happen next.,Emotional Reasoning
"The more I think about how people might perceive me, the more I become convinced that they are judging me negatively, which makes me even more anxious and self-conscious.",Emotional Reasoning
The thought that my friends might think less of me because of this mistake has been haunting me for days now.,Emotional Reasoning
"The fear of being judged by others has kept me from pursuing what I love most. It's really hard when you feel like everyone around you is watching your every move, waiting for you to make a mistake.",Emotional Reasoning
"It feels like everyone else has their lives together while mine is falling apart. My friends are getting married, buying houses, having kids, and here I am still trying to figure out what I want to be when I grow up.",Emotional Reasoning
The thought that my partner may leave me has caused me so much emotional pain that I am convinced they are going to break up with me soon.,Emotional Reasoning
"I've been feeling really anxious lately, especially when I think about all the things I need to get done before my next big presentation at work. It feels like there's always something else on my plate that needs attention, and I don't know if I'll ever catch up or if I'm even doing enough in general.",Emotional Reasoning
My friend has been there for me through thick and thin but I still don't believe they really care about me because I think everyone eventually leaves you in the end.,Emotional Reasoning
"My friend always seems to be in a bad mood when she talks to me, but maybe that's just how she feels about herself.",Emotional Reasoning
My mind feels so cloudy that I can barely think straight.,Emotional Reasoning
"I know that people are going to judge me if I don't look perfect, but I can't stop thinking about how much better things will be once I reach my goal weight. It feels like everyone around me is judging me based on my appearance, even though I know that isn't true. This constant fear of judgment makes me want to hide away from society until I am thin enough to fit in.",Emotional Reasoning
"My friend told me that they were going through some tough times recently, so when I didn't hear from them for a while, I assumed they must be really upset or angry at me.",Emotional Reasoning
It's hard for me to trust people when I think everyone has ulterior motives and secretly dislikes me.,Emotional Reasoning
The fear of failure has always been something that holds me back from taking risks and pursuing new opportunities.,Emotional Reasoning
I always think that people will judge me if I do something wrong even though I know that most people won't care at all.,Emotional Reasoning
"The more I think about it, the more I become convinced that there must be some kind of problem with me. It seems like everyone else has their lives together while mine feels chaotic and out of control.",Emotional Reasoning
My boss seems to always pick on me when there's work to do. It feels like they don't trust me at all.,Emotional Reasoning
"When I was younger, I felt so alive and full of energy. Now, at 30, I can barely muster enough enthusiasm to make it through the workday without feeling exhausted. It’s hard to believe that I once had such high hopes and dreams for myself, when now I struggle to find any motivation whatsoever.",Emotional Reasoning
"I'm feeling so overwhelmed by my emotions right now, and I can't seem to shake them off even though they don't make sense logically.",Emotional Reasoning
"The more I tried to control my thoughts about what could go wrong, the more anxious I became.",Emotional Reasoning
"The way people are treating me now makes me feel so much worse than before. It feels like they are trying to make me feel guilty or ashamed for being who I am. They act like I should be grateful for their acceptance, but I don't need them to validate me.",Mental filter
"My mind feels like it's constantly racing, making it difficult for me to focus on one thing at a time. It's hard for me to concentrate when I'm trying to study or read because my thoughts keep jumping around. This makes it challenging for me to complete tasks efficiently and effectively.",Mental filter
"When I was younger, I used to be very confident about my abilities, but now I always doubt myself. It feels like everytime I try to do something new, I end up failing at it. This makes me feel like I'll never amount to anything. My mental filter keeps telling me that I'm not good enough, no matter how much evidence there is to prove otherwise.",Mental filter
The other day when I saw him at school he looked like he wanted to talk to me but then he walked away. It made me feel so sad and alone.,Mental filter
I always feel like there's something wrong with me because I don't have the same interests as everyone else. It feels like I'm missing out on life because I don't enjoy things they do.,Mental filter
My mind always goes back to past mistakes and failures.,Mental filter
"The world seems to be against me, people are constantly trying to bring me down, and nothing good happens to me. Every time I try to do something positive, something bad happens, and I end up feeling worse about myself. It feels like no matter what I do, I'll never succeed because there's always someone or something working against me.",Mental filter
The way you see yourself is always negative. You focus on your flaws and mistakes instead of your strengths and successes. This leads to feelings of low self-esteem and worthlessness.,Mental filter
"The world seems to be against me, everything that happens is just another example of how much people hate me, everyone hates me, no one likes me, I can’t stand anyone who isn’t nice to me, I have no friends, I’m unlovable, I’ll never amount to anything, I’m worthless, I’m ugly, I’m stupid, I’m a failure, I’m hopeless, I’m helpless, I’m powerless, I’m weak, I’m pathetic, I’m disgusting, I’m evil, I’m a monster, I’m a freak, I’m a loser, I’m a coward, I’m a failure, I’m a quitter, I’m a cheater, I’m a liar, I’m a thief, I’m a fraud, I’m a phony, I’m a hypocrite, I’m a traitor, I’m a backstabber, I’m a user, I’m a parasite, I’m a leech, I’m a burden, I’m a waste, I’m a drain on society, I’m a menace, I’m a danger, I’m a threat, I’m a criminal, I’m a terrorist, I’m a psychopath, I’m a sociopath, I’m a narcissist, I’m a delinquent, I’m a deviant, I’m a pervert, I’m a pedophile, I’m a rapist, I’m a murderer, I’m a serial killer, I’m a mass murderer, I’m a genocidal maniac, I’m a war criminal, I’m a dictator, I’m a fascist, I’m a Nazi, I’m a communist, I’m a capitalist, I’m a socialist, I’m a liberal, I’m a conservative, I’m a Republican, I’m a Democrat, I’m a libertarian, I’m a Green Party member, I’m a Tea Partier, I’m a Trump supporter, I’m a Clinton supporter, I’m a Bernie Sanders supporter, I’",Mental filter
The way people talk to me sometimes feels like they are talking down on me.,Mental filter
"I'm sure she loves me, but sometimes I wonder if she truly understands how much pain I go through when we argue or fight.",Mental filter
He always thinks negatively about himself and others around him. He has this constant negative thought process going on in his head.,Mental filter
"The world seems to be against me. Everywhere I turn there's something bad happening. It feels like every single thing that happens to me is negative. Even though I know statistically speaking, things aren't actually worse than usual, I can't shake off these feelings. This makes me feel hopeless about life and its future.",Mental filter
"Hi there! My name is Sarah and I have been struggling with depression for quite some time now. It started around three years ago after my father passed away due to cancer. Ever since then, I have felt this overwhelming sadness and emptiness that seems to follow me everywhere I go. No matter how much I try to push these feelings aside, they always seem to come back stronger than ever. I often find myself feeling worthless and unlovable, constantly comparing myself to others and believing that I will never be good enough. This negative self-talk has led me down a dark path filled with self-doubt and low self-esteem. Despite having supportive friends and family who love and care for me, I struggle to accept their compliments and kind words, instead focusing on any perceived flaws or imperfections. I want nothing more than to break free from this cycle of negativity and embrace happiness once again, but it feels impossible at times.",Mental filter
I am so tired of people telling me what to do.,Mental filter
"I believe people are constantly talking about me behind my back, making fun of me, laughing at me, and saying mean things about me. I feel like I'm invisible, unimportant, and unwanted by society. I struggle to make friends because I assume everyone secretly dislikes me, and I avoid social situations for fear of humiliation.",Mental filter
She thinks she can't do anything right and that everyone around her secretly hates her. She constantly feels like people are talking behind her back and making fun of her. This leads her to become very anxious and self-conscious in public places.,Mental filter
My boss never gives me credit for my work and constantly criticizes everything I do. It's like he doesn't even see how hard I try.,Mental filter
The mental filter makes you focus on the negatives while ignoring all the positives. It's like wearing dark glasses that make everything look bleak and hopeless.,Mental filter
I always think that people are talking behind me or making fun of me.,Mental filter
"My mind constantly tells me that everyone hates me, and that they are just pretending to be nice because they want something from me. This makes me very anxious when i'm around people, especially those who seem friendly towards me.",Mental filter
My therapist told me that I need to stop thinking about what other people are doing because it's making me anxious. But I can't do that! What if someone else gets ahead of me? Or what if I miss out on some opportunity? I can't let go of these thoughts. They consume me.,Mental filter
"It seems like everything in my life is going wrong right now. My job is stressful, my relationships are falling apart, and I can't seem to find happiness anywhere. It feels like there's no light at the end of this tunnel.",Mental filter
"My mind is always racing, thinking about everything that could possibly happen, which makes me anxious all the time.",Mental filter
"The world seems so dark and bleak nowadays, there's always something bad happening or someone being mean to you, and it feels like everyone hates me. Even if they don't, it feels like they do. And even though I try to stay positive, I can't help but feel sad and hopeless most of the time.",Mental filter
"When I was younger, I used to have these vivid dreams where I would fly, but now they are gone. Now every night I dream of falling instead. This makes me feel sadder than anything.",Mental filter
"The mental filter makes me focus on all the negative aspects of life while ignoring any positive ones. It feels like im constantly surrounded by darkness and despair, and there seems to be no way out.",Mental filter
"When people say they are happy, I immediately assume they must be lying because no one could possibly be genuinely happy in this world. It's impossible for anyone to truly experience happiness when there is so much suffering and sadness everywhere we look.",Mental filter
"The world seems so dark and bleak when you're in that state of mind, everything feels hopeless and there's no way out.",Mental filter
"I always think about all the things I could've done differently in life, but then again, if I had made different choices, maybe I wouldn't be who I am today.",Mental filter
The way people treat me sometimes feels like they are trying to hurt me or make fun of me. It's hard for me to trust anyone because I always think there must be some hidden agenda in their actions towards me.,Mental filter
The other day I had a terrible argument with my best friend over something trivial. It made me realize how much she doesn't care for me anymore. She never apologized or tried to make amends after our fight. Now all I see are her flaws and mistakes in our friendship.,Mental filter
"When I'm around certain people, I can't seem to shake off the feeling of being judged by them. They might say something nice about me, but their body language tells another story. This leads me to constantly doubt myself and my abilities.",Mental filter
"My mind constantly tells me that everyone hates me, no one likes me, and that I will be forever alone. My thoughts tell me that if I were to die tomorrow, nobody would care about me at all. It feels like there's a constant voice in my head telling me these things, making me believe that I'll never fit into society, that I'll never make any real connections with anyone, and that I'll never amount to anything.",Mental filter
"When I am in public places, I feel like everyone is looking at me and judging me, even though there's no evidence to support these thoughts.",Mental filter
"My mind always goes back to what happened in the past. Every little thing reminds me of something bad that has happened. If I hear a certain song, smell a scent, or see a color, it takes me right back to those moments. I wish I could forget about them all together.",Mental filter
"My mind is constantly racing, making it difficult for me to fall asleep at night or stay focused during the day. It feels like I'm being pulled in different directions by thoughts that won't let up.",Mental filter
"My therapist told me to stop thinking about all these negative thoughts, but when I try to think positively, I just end up feeling even more guilty and anxious.",Mental filter
"I know what you are saying makes sense, but I can't help but feel like there must be something else going on behind all these events. It feels too coincidental for everything to just happen by chance.",Mental filter
"Everything seems so hard for me lately, whether its trying to find motivation in life or finding happiness in simple pleasures. It feels like there's something wrong with me because everyone else around me seem to have everything figured out while I struggle daily.",Mental filter
My parents were very strict growing up. They didn't allow me to make any mistakes or take risks. This has made me very cautious and fearful of failure.,Mental filter
I'm so tired of being misunderstood by everyone around me. It feels like nobody ever truly understands or cares about what I'm feeling or thinking.,Mental filter
"I always assume that everyone hates me, even if they say nice things to me, because I don't trust anyone and I believe that no one likes me.",Mental filter
"I don't want to do anything that will make me look weak or vulnerable, even though I know deep down inside that I need help.",Mental filter
"My mind always tells me that people hate me, that they secretly judge me or think negatively of me. It makes me so anxious and paranoid, especially in social situations. Even though there's no evidence to support these thoughts, I find myself constantly second-guessing myself and feeling isolated.",Mental filter
"The worst part about having depression is how much you want to be happy, yet you just can't seem to get there. You try everything under the sun to make yourself feel better, but nothing seems to work. It feels like your mind has a mental block against happiness, and all you can do is sit back and watch life pass by.",Mental filter
"I've been feeling so down lately, like there's nothing good in life anymore. Everywhere I look, I see bad things happening, and it feels like I'm being pulled under by a strong current. No matter how much I try to stay afloat, I keep sinking deeper and deeper. My thoughts are filled with negativity, and I can't seem to shake off these feelings. I want to find happiness again, but it seems so far away right now.",Mental filter
The world seems like such a dark place where everyone hates you and wants to see you fail. It feels like there are always people out to get you or make your life miserable.,Mental filter
"My friend always tells me that I'm too sensitive and that I should stop taking things personally. However, whenever something happens, I immediately assume that it's directed at me and take it to heart. For example, if my partner forgets to call me back after work, I think they might be mad at me or busy with someone else instead of realizing that maybe they were simply caught up in their day. This makes me feel anxious and upset, even though there may be other explanations. How can I learn to stop assuming the worst and start looking at situations more objectively?",Mental filter
